,tags,name,udc
191,"['некотор', 'м', 'пуст', 'подгрупп', 'определен', 'называ', 'словарн', 'тождеств', 'свободн', 'явля', 'многообраз', 'п', 'категор', 'н', 'называ', 'г', 'элемент', 'некотор', 'п', 'буд', 'явля', 'ранг', 'пуст', 'тождеств', 'свободн', 'определен', 'категор', 'многообраз', 'пуст', 'н', 'м', 'словарн', 'определен', 'тождеств', 'подгрупп', 'называ', 'образ', 'буд', 'явля', 'многообраз', 'свободн', 'множеств', 'категор', 'вербальн', 'свободн', 'п', 'пуст', 'подгрупп', 'буд', 'тождеств', 'класс', 'определен', 'явля', 'многообраз', 'множеств', 'н']",al-276,512
192,"['ф', 'таблиц', 'гхф', 'пуст', 'г', 'взаимодейств', 'теорем', 'матриц', 'м', 'равенств', 'характер', 'хф', 'взаимодейств', 'м', 'ф', 'равенств', 'пуст', 'теорем', 'г', 'гхф', 'матриц', 'характер', 'хф', 'таблиц', 'ф', 'гхф', 'теорем', 'равенств', 'взаимодейств', 'г', 'пуст', 'матриц', 'характер', 'м', 'таблиц', 'хф', 'г', 'матриц', 'характер', 'гхф', 'взаимодейств', 'ф', 'м', 'равенств', 'пуст', 'хф', 'теорем', 'таблиц']",al-277,512
193,"['явля', 'групп', '±', 'действ', 'пуст', 'пол', 'представлен', 'расширен', 'модул', 'е', 'п', 'х', 'р', 'т', 'групп', 'п', 'т', 'пол', 'ф', 'пуст', 'е', 'расширен', 'модул', 'явля', 'представлен', 'котор', 'х', 'некотор', 'групп', 'расширен', 'т', 'е', 'неприводим', 'представлен', 'котор', 'пуст', 'модул', 'явля', 'п', 'некотор', 'х', 'действ', 'х', 'групп', 'явля', '±', 'котор', 'так', 'модул', 'расширен', 'пуст', 'е', 'п', 'р', 'представлен', 'т']",al-278,512
194,"['абелев', 'рав', 'порядк', 'пуст', 'х', 'явля', 'порядок', 'изоморфн', 'периодическ', 'конечн', 'теорем', 'некотор', 'числ', 'квадратичн', 'элемент', 'г', 'теорем', 'пуст', 'периодическ', 'явля', 'м', 'некотор', 'кольц', 'рав', 'конечн', 'регулярн', 'групп', 'автоморфизм', 'м', 'д', 'кольц', 'конечн', 'групп', 'элемент', 'рав', 'квадратичн', 'некотор', 'доказа', 'автоморфизм', 'п', 'порядк', 'порядок', 'элемент', 'групп', 'абелев', 'числ', 'п', 'рав', 'периодическ', 'х', 'е', 'порядок', 'конечн', 'пуст', 'регулярн', 'некотор']",al-279,512
195,"['подстановк', 'степен', 'множеств', 'терм', 'свободн', 'пуст', 'услов', 'многообраз', 'элемент', 'получа', 'слов', 'имеет', 'длин', 'прост', 'элемент', 'услов', 'слов', 'поэт', 'степен', 'пуст', 'множеств', 'подстановк', 'многообраз', 'терм', 'имеет', 'длин', 'получа', 'прост', 'получа', 'имеет', 'представим', 'цикл', 'числ', 'услов', 'неподвижн', 'элемент', 'многообраз', 'подстановк', 'пуст', 'терм', 'множеств', 'степен', 'подстановк', 'вхожден', 'элемент', 'множеств', 'степен', 'услов', 'многообраз', 'пуст', 'имеет', 'терм', 'длин', 'прост', 'получа', 'числ']",al-28,512
196,"['н', '€', 'абелев', 'инволюц', 'содерж', 'элемент', 'лемм', 'элементарн', 'м', 'ф', 'порядк', 'изоморфн', 'нормальн', 'регулярн', 'доказательств', 'элемент', 'конечн', 'порядок', 'силовск', 'порядк', 'некотор', 'лемм', 'т', 'услов', 'котор', 'следовательн', 'верн', 'групп', 'лемм', 'изоморфн', 'сопряж', 'з', 'ф', 'либ', 'групп', 'абелев', 'силовск', 'подгрупп', 'элемент', 'содерж', 'элементарн', 'порядок', 'содерж', 'порядк', 'поскольк', 'групп', 'существ', 'услов', 'г', 'явля', 'м', 'подгрупп', 'элемент', 'либ', 'котор', 'регулярн']",al-280,512
197,"['е', '€', 'р', 'кольц', 'групп', 'г', 'шевалл', 'подгрупп', 'тип', 'элемент', 'г', 'р', 'групп', 'тип', '€', 'е', 'кольц', 'элемент', 'подгрупп', 'шевалл', 'р', 'г', 'групп', 'подгрупп', 'кольц', 'е', '€', 'элемент', 'шевалл', 'тип', 'р', 'г', 'подгрупп', 'е', 'групп', '€', 'кольц', 'элемент', 'тип', 'шевалл']",al-281,512
198,"['автоморфизм', 'е', 'лемм', 'подгрупп', 'г', 'б', 'р', 'имеет', 'ф', 'абелев', 'групп', 'т', 'ргрупп', 'люб', 'порядк', 'ргрупп', 'част', 'ступен', 'р', 'подгрупп', 'действ', 'люб', 'порядок', 'разрешим', 'пуст', 'абелев', 'групп', 'т', 'слага', 'т', 'групп', 'перв', 'подгрупп', 'част', 'люб', 'ступен', 'элемент', 'разрешим', 'г', 'порядок', 'доказательств', 'прав', 'г', 'нильпотентн', 'действ', 'лемм', 'р', 'п', 'ф', 'конечн', 'т', 'услов', 'абелев', 'б', 'теорем', 'ступен']",al-282,512
199,"['п', 'доказательств', 'пуст', 'полож', 'конечн', 'автомат', 'определен', 'след', 'доказа', 'так', 'моноид', 'д', 'х', 'г', 'г', 'рациональн', 'доказа', 'нильпотентн', 'абелев', 'алгебр', 'люб', 'конечн', 'п', 'так', 'множеств', 'м', 'моноид', 'т', 'е', 'подмножеств', 'лемм', 'свободн', 'л', 'доказательств', 'г', 'групп', 'класс', 'след', 'автомат', 'имеет', 'нильпотентн', 'пуст', 'г', '€', 'моноид', 'подмножеств', 'е', 'автомат', 'пуст', 'доказа', 'абелев', 'след', 'порожда', 'лемм', 'определен', 'множеств']",al-283,512
200,"['групп', 'г', 'действ', 'спариван', 'символ', 'диск', 'подстановк', 'р', 'п', 'м', 'длин', 'элемент', 'поверхн', 'алгоритм', 'подстановк', 'г', 'свободн', 'числ', 'м', 'алгебр', 'групп', 'длин', 'котор', 'множеств', 'слов', 'символ', 'элемент', 'действ', 'некотор', 'групп', 'действ', 'см', 'п', 'подстановк', 'слов', 'котор', 'символ', 'числ', 'поверхн', 'явля', 'вершин', 'алгебр', 'множеств', 'ш', 'длин', 'спариван', 'котор', 'числ', 'р', 'некотор', 'м', 'групп', 'е', 'элемент', 'явля', 'символ']",al-284,512
201,"['®', 'ф', 'модул', 'п', 'х', 'пуст', 'е', 'м', 'вид', 'алгебр', 'г', 'порожда', 'ассоциативн', 'кф', 'е', 'элемент', 'полугрупп', 'вид', 'ф', 'пуст', 'эндоморфизм', 'г', 'х', 'множеств', 'единиц', 'умножен', 'свободн', 'алгебр', 'ф', 'люб', 'предложен', 'ассоциативн', 'алгебр', 'п', 'х', 'модул', 'порожда', 'элемент', 'единиц', 'гомоморфизм', '®', 'е', 'г', 'полугрупп', 'ф', 'п', 'очевидн', 'умножен', 'ассоциативн', 'алгебр', '®', 'е', 'порожда', 'х', 'модул', 'кф']",al-285,512
202,"['автотопизм', 'г', 'пуст', 'плоскост', 'групп', 'е', 'пол', 'матриц', 'ядр', 'пуст', 'групп', 'матриц', 'е', 'г', 'плоскост', 'пол', 'автотопизм', 'ядр', 'г', 'е', 'ядр', 'матриц', 'групп', 'плоскост', 'пол', 'пуст', 'автотопизм', 'г', 'групп', 'плоскост', 'автотопизм', 'пуст', 'матриц', 'е', 'пол', 'ядр']",al-286,514
203,"['пуст', 'люб', 'элемент', 'полулинейн', 'явля', 'р±', 'множеств', 'е', 'групп', 'р', 'х', 'упорядочен', 'подгрупп', 'г', 'групп', 'х', 'р', 'так', 'элемент', 'е', 'полулинейн', 'подгрупп', 'г', 'упорядочен', 'пуст', 'множеств', 'люб', 'явля', 'люб', 'явля', 'х', 'полулинейн', 'е', 'д', 'элемент', 'р', 'групп', 'подгрупп', 'упорядочен', 'множеств', 'г', 'р±', 'элемент', 'доказа', 'след', 'определ', 'те', 'множеств', 'д', 'е', 'групп', 'р', 'х', 'полулинейн', 'подгрупп', 'г']",al-287,512
